DSID,energy,inputeventfile,(inputconffile)
302581, 13000, group.phys-gener.Charybdis2.302581.BH2_n6_Mth9_0_MD3_0.TXT.mc15_v1
302582, 13000, group.phys-gener.Charybdis2.302582.BH2_n6_Mth6_0_MD3_5.TXT.mc15_v1
302583, 13000, group.phys-gener.Charybdis2.302583.BH2_n6_Mth6_5_MD3_5.TXT.mc15_v1
302584, 13000, group.phys-gener.Charybdis2.302584.BH2_n6_Mth7_0_MD3_5.TXT.mc15_v1
302585, 13000, group.phys-gener.Charybdis2.302585.BH2_n6_Mth7_5_MD3_5.TXT.mc15_v1
302586, 13000, group.phys-gener.Charybdis2.302586.BH2_n6_Mth8_0_MD3_5.TXT.mc15_v1
302587, 13000, group.phys-gener.Charybdis2.302587.BH2_n6_Mth8_5_MD3_5.TXT.mc15_v1
302588, 13000, group.phys-gener.Charybdis2.302588.BH2_n6_Mth9_0_MD3_5.TXT.mc15_v1
302589, 13000, group.phys-gener.Charybdis2.302589.BH2_n6_Mth5_5_MD4_0.TXT.mc15_v1
302590, 13000, group.phys-gener.Charybdis2.302590.BH2_n6_Mth6_0_MD4_0.TXT.mc15_v1
302591, 13000, group.phys-gener.Charybdis2.302591.BH2_n6_Mth6_5_MD4_0.TXT.mc15_v1
302592, 13000, group.phys-gener.Charybdis2.302592.BH2_n6_Mth7_0_MD4_0.TXT.mc15_v1
302593, 13000, group.phys-gener.Charybdis2.302593.BH2_n6_Mth7_5_MD4_0.TXT.mc15_v1
302594, 13000, group.phys-gener.Charybdis2.302594.BH2_n6_Mth8_0_MD4_0.TXT.mc15_v1
302595, 13000, group.phys-gener.Charybdis2.302595.BH2_n6_Mth8_5_MD4_0.TXT.mc15_v1
302596, 13000, group.phys-gener.Charybdis2.302596.BH2_n6_Mth9_0_MD4_0.TXT.mc15_v1
302597, 13000, group.phys-gener.Charybdis2.302597.BH2_n6_Mth5_5_MD4_5.TXT.mc15_v1
302598, 13000, group.phys-gener.Charybdis2.302598.BH2_n6_Mth6_0_MD4_5.TXT.mc15_v1
302599, 13000, group.phys-gener.Charybdis2.302599.BH2_n6_Mth6_5_MD4_5.TXT.mc15_v1
302600, 13000, group.phys-gener.Charybdis2.302600.BH2_n6_Mth7_0_MD4_5.TXT.mc15_v1
302601, 13000, group.phys-gener.Charybdis2.302601.BH2_n6_Mth7_5_MD4_5.TXT.mc15_v1
302602, 13000, group.phys-gener.Charybdis2.302602.BH2_n6_Mth8_0_MD4_5.TXT.mc15_v1
302603, 13000, group.phys-gener.Charybdis2.302603.BH2_n6_Mth8_5_MD4_5.TXT.mc15_v1
302604, 13000, group.phys-gener.Charybdis2.302604.BH2_n6_Mth9_0_MD4_5.TXT.mc15_v1
302605, 13000, group.phys-gener.Charybdis2.302605.BH2_n6_Mth5_5_MD5_0.TXT.mc15_v1
302606, 13000, group.phys-gener.Charybdis2.302606.BH2_n6_Mth6_0_MD5_0.TXT.mc15_v1
302607, 13000, group.phys-gener.Charybdis2.302607.BH2_n6_Mth6_5_MD5_0.TXT.mc15_v1
302608, 13000, group.phys-gener.Charybdis2.302608.BH2_n6_Mth7_0_MD5_0.TXT.mc15_v1
302609, 13000, group.phys-gener.Charybdis2.302609.BH2_n6_Mth7_5_MD5_0.TXT.mc15_v1
302610, 13000, group.phys-gener.Charybdis2.302610.BH2_n6_Mth8_0_MD5_0.TXT.mc15_v1
302611, 13000, group.phys-gener.Charybdis2.302611.BH2_n6_Mth8_5_MD5_0.TXT.mc15_v1
302612, 13000, group.phys-gener.Charybdis2.302612.BH2_n6_Mth9_0_MD5_0.TXT.mc15_v1
302613, 13000, group.phys-gener.Charybdis2.302613.BH2_n6_Mth6_0_MD5_5.TXT.mc15_v1
302614, 13000, group.phys-gener.Charybdis2.302614.BH2_n6_Mth6_5_MD5_5.TXT.mc15_v1
302615, 13000, group.phys-gener.Charybdis2.302615.BH2_n6_Mth7_0_MD5_5.TXT.mc15_v1
302616, 13000, group.phys-gener.Charybdis2.302616.BH2_n6_Mth7_5_MD5_5.TXT.mc15_v1
